Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2009","2009","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2009","2009","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2009","2009","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2009","2009","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7021","Annual value","SLC","48000","A","Official figure"
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2010","2010","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2011","2011","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2012","2012","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2013","2013","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2014","2014","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2015","2015","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7005","May","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7006","June","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7007","July","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7008","August","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7009","September","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7010","October","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7011","November","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2016","2016","7012","December","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2017","2017","7021","Annual value","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2017","2017","7001","January","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2017","2017","7002","February","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2017","2017","7003","March","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2017","2017","7004","April","","","",""
"PP","Producer Prices","586","Pakistan","5531","Producer Price (SLC/tonne)","01341","Apples","2017","2017","7005","May","","","",""
