<<<<<<< HEAD
,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,1.9854901499984463,-0.4745451962498414,-0.473673609298456,-0.4863374216869249,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,0.831174888893371,-0.4745451962498414,2.0089333664952163,-0.35646868933346326,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.50118675348703,0
0.7376951317802896,-1.9423031992530004,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-1.9423031992530004,-0.7892723355547999,-1.2316448970958942,-1.5661069258891531,1.6391955716669238,-0.4745451962498414,0.7676298785983802,0.587429338223808,0
-1.3555735383351184,-0.6781745283001711,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-0.6781745283001711,1.2669898018116525,0.8119223343984106,0.8273772438659676,-1.0542067042449188,-0.4745451962498414,-0.473673609298456,-0.4927140771189158,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.02315420611981821,-0.4745451962498414,-0.473673609298456,-0.4863374216869249,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.4740049257851427,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,4.374348392294584e-15,6.784163299176917,2.0089333664952163,0.751945840287942,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,1.1005151164845552,-0.4745451962498414,0.7676298785983802,-0.32425318983493007,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-0.3693648410115927,0.7926977135232017,-0.4745451962498414,-0.473673609298456,-0.33130033035023426,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.2846631968415352,-0.4745451962498414,-0.473673609298456,-0.4918744606632353,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.9772523535045804,-0.4745451962498414,-0.473673609298456,-0.4740049257851427,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-2.208521965349994,3.1548090514635376,0.7676298785983802,0.1506737441786012,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,0.8273772438659676,-1.5928871594272873,-0.4745451962498414,2.0089333664952163,-0.23515719903429946,1
-1.3555735383351184,0.5859541426526582,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,2.71798057892572,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-1.5661069258891531,4.374348392294584e-15,-0.4745451962498414,0.7676298785983802,0.4589861417231565,1
-1.3555735383351184,0.5859541426526582,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,1.1774694672248935,0.43279336567850346,4.491540342288888,-0.08666388103324835,0
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-1.5661069258891531,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.12642988822675014,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.1307544953608585,-0.4745451962498414,-0.473673609298456,0.48910360681684767,0
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-1.53811906223916,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-1.5661069258891531,2.4087390790703074,-0.4745451962498414,-0.473673609298456,0.026090367211617616,0
0.7376951317802896,-0.6781745283001711,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,-0.6781745283001711,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-1.977658913128979,3.1548090514635376,0.7676298785983802,-0.0619988892296839,0
-1.3555735383351184,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,0.8273772438659676,-2.208521965349994,0.43279336567850346,0.7676298785983802,-0.42425614068453293,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.669434950543227,-0.4745451962498414,-0.473673609298456,-0.4888542575852478,0
0.7376951317802896,-1.9423031992530004,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-2.9568189426274536,-1.9423031992530004,-0.7892723355547999,0.8119223343984106,-1.5661069258891531,2.0239673253686155,-0.4745451962498414,-0.473673609298456,-0.030371322596999036,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-0.9002980027642421,0.43279336567850346,0.7676298785983802,-0.49027979343805794,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,4.374348392294584e-15,2.247470489535193,0.7676298785983802,-0.13565761536436124,0
-1.3555735383351184,-1.9423031992530004,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-1.9423031992530004,-0.7892723355547999,0.8119223343984106,-1.5661069258891531,1.5622412209265852,-0.4745451962498414,-0.473673609298456,-0.0703044476941495,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,0.02315420611981821,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.4848803105618483,-0.4745451962498414,-0.473673609298456,-0.6484216535389197,0
-1.3555735383351184,0.5859541426526582,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,4.374348392294584e-15,6.784163299176917,2.0089333664952163,0.751945840287942,0
0.7376951317802896,-1.9423031992530004,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-1.9423031992530004,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.3453946113808425,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-1.5928871594272873,3.1548090514635376,2.0089333664952163,-0.016444159470039417,0
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-2.0388634898751787,-1.2316448970958935,4.136680459314014,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,-2.208521965349994,1.3401319276068482,0.7676298785983802,0.13683114673782523,1
-1.3555735383351184,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,0.8273772438659676,-1.977658913128979,-0.4745451962498414,2.0089333664952163,-0.20495516825442467,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-2.9568189426274536,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-1.5661069258891531,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,0.3583127057902405,0
-1.3555735383351184,-0.6781745283001711,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-0.6781745283001711,1.2669898018116525,-1.2316448970958942,0.8273772438659676,4.374348392294584e-15,0.43279336567850346,-0.473673609298456,-0.33633400214688003,1
0.7376951317802896,0.5859541426526582,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-1.5661069258891531,1.1774694672248935,-0.4745451962498414,-0.473673609298456,-0.11384570873513564,1
0.7376951317802896,-0.6781745283001711,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-0.6781745283001711,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,0.7926977135232017,0.43279336567850346,0.7676298785983802,-0.33633400214688003,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.4848803105618483,-0.4745451962498414,-0.473673609298456,-0.489442190451096,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-0.3693648410115927,0.17706290760049492,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,1
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,-0.8233436520239037,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
-1.3555735383351184,0.5859541426526582,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,-1.2316448970958942,0.8273772438659676,-0.8233436520239037,0.43279336567850346,-0.473673609298456,-0.49027979343805794,1
0.7376951317802896,0.5859541426526582,-0.3693648410115927,-2.0388634898751787,-1.2316448970958935,4.136680459314014,0.5859541426526582,1.2669898018116525,-1.2316448970958942,-0.3693648410115927,-2.0546132638693173,0.43279336567850346,0.7676298785983802,-0.12491978668775641,1
-1.3555735383351184,-1.9423031992530004,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-1.53811906223916,-1.9423031992530004,1.2669898018116525,0.8119223343984106,-1.5661069258891531,1.1005151164845552,-0.4745451962498414,-0.473673609298456,-0.09027201697708402,1
-1.3555735383351184,-1.9423031992530004,-1.5661069258891531,1.3283790856183975,-1.2316448970958935,-1.53811906223916,-1.9423031992530004,1.2669898018116525,0.8119223343984106,-1.5661069258891531,2.177876026849292,-0.4745451962498414,-0.473673609298456,2.301728820789001,1
0.7376951317802896,-0.6781745283001711,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-0.6781745283001711,-0.7892723355547999,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.49237782784289985,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,0.9466064150038784,-0.4745451962498414,0.7676298785983802,-0.47920571548543717,0
-1.3555735383351184,-0.6781745283001711,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-0.6781745283001711,1.2669898018116525,0.8119223343984106,0.8273772438659676,4.374348392294584e-15,-0.4745451962498414,-0.473673609298456,-0.49237782784289985,1
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,-0.3693648410115927,-0.43857189832221194,-0.4745451962498414,-0.473673609298456,-0.38667072011333803,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.1307544953608585,-0.4745451962498414,-0.473673609298456,-0.45714212526637926,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,4.374348392294584e-15,6.784163299176917,2.0089333664952163,0.751945840287942,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,0.3309716090811716,-0.4745451962498414,-0.473673609298456,-0.5176307525123125,0
0.7376951317802896,-1.9423031992530004,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-1.9423031992530004,-0.7892723355547999,0.8119223343984106,0.8273772438659676,1.2159466425950627,-0.4745451962498414,-0.473673609298456,-0.502948538615856,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,0.8273772438659676,-0.9002980027642421,-0.4745451962498414,-0.473673609298456,-0.4863374216869249,1
-1.3555735383351184,0.5859541426526582,0.8273772438659676,-2.0388634898751787,-1.2316448970958935,5.555380339702308,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,-2.1315676146096556,-0.4745451962498414,0.7676298785983802,-0.437762488849293,0
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,-1.2316448970958942,0.8273772438659676,0.17706290760049492,0.43279336567850346,-0.473673609298456,-0.3292868616315759,0
0.7376951317802896,-1.9423031992530004,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,-1.9423031992530004,1.2669898018116525,0.8119223343984106,0.8273772438659676,-0.2846631968415352,-0.4745451962498414,-0.473673609298456,-0.27014121802098773,1
-1.3555735383351184,-0.6781745283001711,0.8273772438659676,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,-0.6781745283001711,1.2669898018116525,0.8119223343984106,0.8273772438659676,-1.0542067042449188,-0.4745451962498414,-0.473673609298456,-0.49237782784289985,1
0.7376951317802896,-1.9423031992530004,-1.5661069258891531,-0.35524220212839064,0.8119223343984102,-2.9568189426274536,-1.9423031992530004,1.2669898018116525,0.8119223343984106,-1.5661069258891531,0.7926977135232017,-0.4745451962498414,-0.473673609298456,-0.024246350754840395,1
0.7376951317802896,0.5859541426526582,0.8273772438659676,-0.35524220212839064,0.8119223343984102,-0.1194191818508667,0.5859541426526582,-0.7892723355547999,0.8119223343984106,0.8273772438659676,-0.43857189832221194,-0.4745451962498414,-0.473673609298456,-0.5064721088735081,0
-1.3555735383351184,0.5859541426526582,-0.3693648410115927,1.3283790856183975,-1.2316448970958935,-0.1194191818508667,0.5859541426526582,1.2669898018116525,0.8119223343984106,-0.3693648410115927,0.40792595982151,-0.4745451962498414,-0.473673609298456,-0.22559322262067244,1
